Organism	Node	Score
Rat	100359951	0
Rat	100363539	0
Rat	296302	0
Rat	360594	0
Rat	108350501	0
Rat	124323	0
Rat	299938	0
Rat	292758	0
Rat	293725	0
Rat	287962	0
Rat	64302	0
Rat	289469	0
Rat	295224	0
Rat	64306	0
Rat	296551	0
Rat	64307	0
Rat	24206	0
Rat	103690821	0
Rat	299027	0
Rat	171061	0
Rat	307503	0
Rat	292244	0
Rat	29304	0
Rat	100360449	0
Rat	363646	0
Rat	116650	0
Rat	290632	0
Rat	26962	0
Rat	64205	0
Rat	689432	0
Rat	24420	0
Rat	116636	0
Rat	361473	0
Rat	117053	0
Rat	100362640	0
Rat	287356	0
Rat	108348073	0
Rat	161477	0
Rat	290641	0
Rat	292148	0
Rat	108351482	0
Rat	361005	0
Rat	310653	0
Rat	684988	0
Rat	140654	0
Rat	140655	0
Rat	361923	0
Rat	57809	0
Rat	117042	0
Rat	362216	0
Rat	287122	0
Rat	300069	0
Rat	297727	0
Rat	499782	0
Rat	287126	0
Rat	100360117	0
Rat	297601	0
Rat	296995	0
Rat	293484	0
Rat	56281	0
Rat	296076	0
Rat	685963	0
Rat	309440	0
Rat	308353	0
Rat	140661	0
Rat	140662	0
Rat	299106	0
Rat	171145	0
Rat	300079	0
Rat	301249	0
Rat	293418	0
Rat	288621	0
Rat	100362027	0
Rat	287656	0
Rat	297459	0
Rat	682390	0
Rat	297334	0
Rat	100362149	0
Rat	299872	0
Rat	103690996	0
Rat	245981	0
Rat	54318	0
Rat	301250	0
Rat	301371	0
Rat	364656	0
Rat	303673	0
Rat	293427	0
Rat	100362830	0
Rat	100364457	0
Rat	691531	0
Rat	287302	0
Rat	293666	0
Rat	288516	0
Rat	114017	0
Rat	296134	0
Rat	361037	0
Rat	122799	0
Rat	303685	0
Rat	64360	0
Rat	113958	0
Rat	108352650	0
Rat	294767	0
Rat	295975	0
Rat	29288	0
Rat	29287	0
Rat	29286	0
Rat	29285	0
Rat	299899	0
Rat	171350	0
Rat	308306	0
Rat	29284	0
Rat	680747	0
Rat	29283	0
Rat	301352	0
Rat	29282	0
Rat	296709	0
Rat	499185	0
Rat	103693375	0
Rat	290850	0
Rat	363241	0
Rat	100360679	0
Rat	297372	0
Rat	688912	0
Rat	362388	0
Rat	122772	0
Rat	301240	0
Rat	302697	0
Rat	300033	0
Rat	114101	0
Rat	chebi:58332	0
Rat	25472	0
Rat	25559	0
Rat	293057	0
Rat	304282	0
Rat	310833	0
Rat	310839	0
Rat	114612	0
Rat	295241	0
Rat	29275	0
Rat	500246	0
Rat	56785	0
Rat	306357	0
Rat	64160	0
Rat	140922	0
Rat	298404	0
Rat	83809	0
Rat	246174	0
Rat	303292	0
Rat	299857	0
Rat	305234	0
Rat	498174	0
Rat	308869	0
Rat	308509	0
Rat	192348	0
Rat	304037	0
Rat	498282	0
Rat	66013	0
Rat	306417	0
Rat	81653	0
Rat	305457	0
Rat	304007	0
Rat	308968	0
Rat	315265	0
Rat	293024	0
Rat	503306	0
Rat	116717	0
Rat	500287	0
Rat	192207	0
Rat	305341	0
Rat	298609	0
Rat	29681	0
Rat	295588	0
Rat	315121	0
Rat	29579	0
Rat	114513	0
Rat	316213	0
Rat	25097	0
Rat	25096	0
Rat	499337	0
Rat	78967	0
Rat	100361543	0
Rat	312077	0
Rat	296060	0
Rat	84030	0
Rat	360942	0
Rat	84031	0
Rat	313491	0
Rat	311193	0
Rat	117955	0
Rat	306842	0
Rat	140898	0
Rat	300067	0
Rat	300186	0
Rat	304546	0
Rat	498331	0
Rat	115769	0
Rat	315686	0
Rat	114562	0
Rat	367235	0
Rat	303583	0
Rat	361813	0
Rat	303222	0
Rat	54308	0
Rat	301007	0
Rat	315530	0
Rat	24852	0
Rat	287418	0
Rat	361940	0
Rat	304883	0
Rat	303312	0
Rat	303553	0
Rat	287543	0
Rat	310090	0
Rat	100362710	0
Rat	498547	0
Rat	304530	0
Rat	303888	0
Rat	301348	0
Rat	315992	0
Rat	680066	0
Rat	679082	0
Rat	362938	0
Rat	303653	0
Rat	114116	0
Rat	81818	0
Rat	310074	0
Rat	296162	0
Rat	171581	0
Rat	361617	0
Rat	367039	0
Rat	289992	0
Rat	500929	0
Rat	300115	0
Rat	293852	0
Rat	315732	0
Rat	309175	0
Rat	690366	0
Rat	361505	0
Rat	295923	0
Rat	63994	0
Rat	312113	0
Rat	312225	0
Rat	362842	0
Rat	312108	0
Rat	100196907	0
Rat	313438	0
Rat	25230	0
Rat	24264	0
Rat	308097	0
Rat	690130	0
Rat	500943	0
Rat	291694	0
Rat	307098	0
Rat	314618	0
Rat	315707	0
Rat	116478	0
Rat	315829	0
Rat	367085	0
Rat	303611	0
Rat	309168	0
Rat	85428	0
Rat	300111	0
Rat	362988	0
Rat	302855	0
Rat	64630	0
Rat	290541	0
Rat	25306	0
Rat	89816	0
Rat	309016	0
Rat	171296	0
Rat	292735	0
Rat	246314	0
Rat	25437	0
Rat	299012	0
Rat	362402	0
Rat	117259	0
Rat	362648	0
Rat	293947	0
Rat	310460	0
Rat	312640	0
Rat	362893	0
Rat	307170	0
Rat	289229	0
Rat	292750	0
Rat	246776	0
Rat	299145	0
Rat	309362	0
Rat	313618	0
Rat	84014	0
Rat	295635	0
Rat	306183	0
Rat	307035	0
Rat	309460	0
Rat	313838	0
Rat	29528	0
Rat	688429	0
Rat	362456	0
Rat	689997	0
Rat	367902	0
Rat	314903	0
Rat	687105	0
Rat	314904	0
Rat	300838	0
Rat	29745	0
Rat	293410	0
Rat	311721	0
Rat	310635	0
Rat	60431	0
Rat	310999	0
Rat	310519	0
Rat	305055	0
Rat	309653	0
Rat	113960	0
Rat	293660	0
Rat	291000	0
Rat	83425	0
Rat	306152	0
Rat	361034	0
Rat	84510	0
Rat	363213	0
Rat	50646	0
Rat	25488	0
Rat	246249	0
Rat	365407	0
Rat	362378	0
Rat	24392	0
Rat	312912	0
Rat	288093	0
Rat	363463	0
Rat	307459	0
Rat	305156	0
Rat	306004	0
Rat	362271	0
Rat	29611	0
Rat	363235	0
Rat	309642	0
Rat	cpd:C02067	0
Rat	311864	0
Rat	362638	0
Rat	291585	0
Rat	cpd:C01168	0
Rat	79127	0
Rat	291824	0
Rat	499956	0
Rat	chebi:140226	0
Rat	chebi:140248	0
Rat	chebi:140234	0
Rat	chebi:137019	0
Rat	chebi:140222	0
Rat	chebi:140200	0
Rat	chebi:140258	0
Rat	chebi:140224	0
Rat	chebi:137018	0
Rat	29527	0
Rat	chebi:90824	0
Rat	chebi:140220	0
Rat	81639	0
Rat	chebi:137011	0
Rat	chebi:137020	0
Rat	25467	0
Rat	246273	0
Rat	25718	0
Rat	29516	0
Rat	rno-miR-133b-3p	0
Rat	361992	0
Rat	24483	0
Rat	cpd:C04438	0
Rat	cpd:C01233	0
Rat	cpd:C05973	0
Rat	338477	0
Rat	499931	0
Rat	cpd:C03878	0
Rat	chebi:40356	0
Rat	cpd:C03525	0
Rat	64459	0
Rat	114091	0
Rat	cpd:C00965	0
Rat	291317	0
Rat	100359574	0
Rat	315697	0
Rat	313707	0
Rat	305258	0
Rat	309458	0
Rat	360828	0
Rat	289809	0
Rat	313167	0
Rat	310720	0
Rat	300092	0
Rat	363134	0
Rat	362967	0
Rat	303245	0
Rat	289810	0
Rat	192180	0
Rat	359727	0
Rat	303608	0
Rat	362214	0
Rat	305076	0
Rat	360552	0
Rat	314617	0
Rat	310019	0
Rat	315705	0
Rat	85432	0
Rat	287120	0
Rat	291987	0
Rat	297685	0
Rat	685332	0
Rat	291061	0
Rat	299198	0
Rat	291996	0
Rat	317399	0
Rat	291071	0
Rat	100360406	0
Rat	314713	0
Rat	313744	0
Rat	308201	0
Rat	290556	0
Rat	289724	0
Rat	361159	0
Rat	686999	0
Rat	114021	0
Rat	312706	0
Rat	300050	0
Rat	690297	0
Rat	293828	0
Rat	292747	0
Rat	288647	0
Rat	309628	0
Rat	361293	0
Rat	368084	0
Rat	316317	0
Rat	289740	0
Rat	406230	0
Rat	314830	0
Rat	298065	0
Rat	314545	0
Rat	361452	0
Rat	362703	0
Rat	361977	0
Rat	363237	0
Rat	315170	0
Rat	298508	0
Rat	288701	0
Rat	296320	0
Rat	287739	0
Rat	363005	0
Rat	296219	0
Rat	316034	0
Rat	501688	0
Rat	192246	0
Rat	308650	0
Rat	308653	0
Rat	100125373	0
Rat	499391	0
Rat	81635	0
Rat	365684	0
Rat	305479	0
Rat	140931	0
Rat	307410	0
Rat	303057	0
Rat	499020	0
Rat	100360750	0
Rat	287768	0
Rat	685567	0
Rat	299620	0
Rat	295270	0
Rat	79426	0
Rat	304277	0
Rat	365215	0
Rat	687679	0
Rat	29344	0
Rat	65160	0
Rat	294232	0
Rat	687575	0
Rat	316108	0
Rat	307524	0
Rat	299805	0
Rat	360917	0
Rat	366461	0
Rat	295334	0
Rat	114765	0
Rat	684148	0
Rat	299811	0
Rat	362098	0
Rat	498251	0
Rat	259170	0
Rat	294260	0
Rat	79227	0
Rat	29578	0
Rat	360803	0
Rat	366468	0
Rat	81781	0
Rat	117855	0
Rat	313035	0
Rat	59087	0
Rat	501621	0
Rat	681012	0
Rat	64200	0
Rat	291841	0
Rat	rno-miR-183-5p	0
Rat	681031	0
Rat	290519	0
Rat	287596	0
Rat	287113	0
Rat	361808	0
Rat	100910202	0
Rat	500305	0
Rat	313131	0
Rat	502603	0
Rat	501515	0
Rat	298374	0
Rat	290647	0
Rat	366276	0
Rat	287249	0
Rat	266605	0
Rat	298385	0
Rat	360726	0
Rat	361814	0
Rat	360845	0
Rat	287530	0
Rat	366163	0
Rat	297336	0
Rat	297455	0
Rat	681062	0
Rat	408200	0
Rat	297695	0
Rat	245976	0
Rat	360972	0
Rat	687711	0
Rat	116697	0
Rat	360613	0
Rat	360629	0
Rat	295284	0
Rat	245957	0
Rat	301226	0
Rat	302557	0
Rat	304859	0
Rat	362819	0
Rat	313449	0
Rat	361849	0
Rat	361605	0
Rat	305714	0
Rat	362829	0
Rat	80846	0
Rat	116655	0
Rat	313583	0
Rat	311166	0
Rat	684558	0
Rat	361736	0
Rat	290614	0
Rat	291794	0
Rat	292884	0
Rat	300361	0
Rat	292536	0
Rat	293505	0
Rat	294711	0
Rat	100361269	0
Rat	cpd:C02230	0
Rat	361995	0
Rat	312227	0
Rat	361990	0
Rat	302670	0
Rat	303607	0
Rat	cpd:C02242	0
Rat	chebi:73747	0
Rat	361522	0
Rat	298095	0
Rat	85434	0
Rat	60376	0
Rat	690585	0
Rat	315708	0
Rat	301432	0
Rat	361887	0
Rat	362612	0
Rat	680309	0
Rat	296913	0
Rat	293408	0
Rat	295707	0
Rat	290666	0
Rat	291877	0
Rat	89819	0
Rat	363603	0
Rat	361542	0
Rat	cpd:C03998	0
Rat	362990	0
Rat	84486	0
Rat	292729	0
Rat	300208	0
Rat	501926	0
Rat	84473	0
Rat	363854	0
Rat	289693	0
Rat	291534	0
Rat	311670	0
Rat	500988	0
Rat	299256	0
Rat	315903	0
Rat	691231	0
Rat	498934	0
Rat	289582	0
Rat	301513	0
Rat	64301	0
Rat	494445	0
Rat	361574	0
Rat	89827	0
Rat	497958	0
Rat	287170	0
Rat	309126	0
Rat	292007	0
Rat	300996	0
Rat	29667	0
Rat	79256	0
Rat	309338	0
Rat	361109	0
Rat	292019	0
Rat	29678	0
Rat	362688	0
Rat	362687	0
Rat	310687	0
Rat	680737	0
Rat	364624	0
Rat	319110	0
Rat	291295	0
Rat	117280	0
Rat	295428	0
Rat	246216	0
Rat	291060	0
Rat	689890	0
Rat	362223	0
Rat	362361	0
Rat	292683	0
Rat	309651	0
Rat	84404	0
Rat	25383	0
Rat	84401	0
Rat	366952	0
Rat	295607	0
Rat	170912	0
Rat	691538	0
Rat	361399	0
Rat	680891	0
Rat	361035	0
Rat	312947	0
Rat	308335	0
Rat	25367	0
Rat	690303	0
Rat	363462	0
Rat	363221	0
Rat	317385	0
Rat	300944	0
Rat	362394	0
Rat	362152	0
Rat	25379	0
Rat	679890	0
Rat	306492	0
Rat	170933	0
Rat	361176	0
Rat	362264	0
Rat	chebi:20794	0
Rat	308311	0
Rat	155012	0
Rat	298566	0
Rat	24854	0
Rat	29687	0
Rat	365367	0
Rat	365466	0
Rat	362634	0
Rat	295703	0
Rat	79126	0
Rat	29333	0
Rat	312705	0
Rat	192262	0
Rat	289395	0
Rat	292887	0
Rat	295357	0
Rat	295234	0
Rat	29149	0
Rat	64030	0
Rat	360776	0
Rat	498075	0
Rat	298514	0
Rat	315189	0
Rat	362045	0
Rat	287871	0
Rat	59265	0
Rat	294048	0
Rat	686412	0
Rat	296648	0
Rat	25660	2.90311074626691
Rat	294235	0
Rat	chebi:57795	0
Rat	79209	0
Rat	25408	4.70148973578065
Rat	64545	0
Rat	361696	0
Rat	26954	0
Rat	79240	0
Rat	56822	0
Rat	296988	0
Rat	117043	0
Rat	56718	0
Rat	64226	0
Rat	297960	0
Rat	60427	0
Rat	315093	0
Rat	25149	0
Rat	24855	0
Rat	58918	0
Rat	rno-miR-193b-3p	0
Rat	310091	0
Rat	300177	0
Rat	287299	0
Rat	297894	0
Rat	81613	0
Rat	25464	0
Rat	304608	0
Rat	29156	0
Rat	29155	0
Rat	29154	0
Rat	29153	0
Rat	29158	0
Rat	25567	0
Rat	29364	0
Rat	408218	0
Rat	24366	0
Rat	296358	0
Rat	313662	0
Rat	313785	0
Rat	294297	0
Rat	54266	0
Rat	303068	0
Rat	304913	0
Rat	65164	0
Rat	298702	0
Rat	25304	0
Rat	29583	0
Rat	315388	0
Rat	24791	0
Rat	362429	0
Rat	303000	0
Rat	25043	0
Rat	302248	0
Rat	rno-miR-221-5p	0
Rat	117033	0
Rat	308476	0
Rat	170808	0
Rat	116694	0
Rat	57025	0
Rat	306260	0
Rat	63834	0
Rat	282583	0
Rat	293677	0
Rat	25246	0
Rat	25361	0
Rat	315509	0
Rat	24153	0
Rat	83685	0
Rat	360647	0
Rat	362701	0
Rat	362302	0
Rat	cpd:C05113	0
Rat	302395	0
Rat	361439	0
Rat	140669	0
Rat	29483	0
Rat	29642	0
Rat	366432	0
Rat	29482	0
Rat	66028	0
Rat	116638	0
Rat	25550	0
Rat	84012	0
Rat	246760	0
Rat	304127	0
Rat	295631	0
Rat	362039	0
Rat	691905	0
Rat	25062	0
Rat	296130	0
Rat	306582	0
Rat	681694	0
Rat	305816	0
Rat	cpd:C05980	0
Rat	29359	0
Rat	170919	0
Rat	311341	0
Rat	29354	0
Rat	680971	0
Rat	chebi:57597	0
Rat	288322	0
Rat	chebi:75562	0
Rat	290843	0
Rat	296623	0
Rat	cpd:C01153	0
Rat	29526	0
Rat	406165	0
Rat	cpd:C03974	0
Rat	690388	0
Rat	287366	0
Rat	295305	0
Rat	298579	0
Rat	60666	0
Rat	29692	0
Rat	29653	0
Rat	chebi:62833	0
Rat	305166	0
Rat	363159	0
Rat	84390	0
Rat	114244	0
Rat	114245	0
Rat	59266	0
Rat	83506	0
Rat	25238	0
Rat	81742	0
Rat	25050	0
Rat	24681	0
Rat	60341	0
Rat	315084	0
Rat	rno-miR-181c-5p	0
Rat	29260	0
Rat	308582	0
Rat	361630	0
Rat	363014	0
Rat	24611	0
Rat	25686	0
Rat	25643	0
Rat	81664	0
Rat	296269	0
Rat	58844	0
Rat	89807	0
Rat	89805	0
Rat	89804	0
Rat	54263	0
Rat	310303	0
Rat	83731	0
Rat	66016	0
Rat	29747	0
Rat	294961	0
Rat	54262	0
Rat	54261	0
Rat	25518	0
Rat	50719	0
Rat	310392	0
Rat	80878	0
Rat	25027	0
Rat	116726	0
Rat	29409	0
Rat	83509	0
Rat	100360977	0
Rat	84551	0
Rat	360746	0
Rat	50567	0
Rat	307811	0
Rat	85491	0
Rat	288785	0
Rat	100362805	0
Rat	100362547	0
Rat	365191	0
Rat	171575	0
Rat	366618	0
Rat	83730	0
Rat	311404	0
Rat	313409	0
Rat	366311	0
Rat	304344	0
Rat	chebi:57923	0
Rat	360785	0
Rat	312689	0
Rat	310746	0
Rat	302671	0
Rat	306332	0
Rat	308937	0
Rat	499655	0
Rat	294900	0
Rat	364183	0
Rat	289312	0
Rat	317630	0
Rat	81917	0
Rat	361632	0
Rat	641528	0
Rat	25151	0
Rat	295217	0
Rat	83576	0
Rat	291464	0
Rat	689256	0
Rat	296199	0
Rat	312694	0
Rat	81659	0
Rat	315912	0
Rat	680476	0
Rat	302290	0
Rat	363476	0
Rat	24957	0
Rat	297814	0
Rat	363085	0
Rat	302669	0
Rat	24399	0
Rat	298657	0
Rat	313495	0
Rat	cpd:C00064	0
Rat	54233	0
Rat	54232	0
Rat	cpd:C00169	0
Rat	791259	0
Rat	499566	0
Rat	288360	0
Rat	291819	0
Rat	497840	0
Rat	289307	0
Rat	299604	0
Rat	83474	0
Rat	cpd:C05691	0
Rat	chebi:77062	0
Rat	29254	0
Rat	cpd:C00116	0
Rat	309207	0
Rat	499913	0
Rat	305795	0
Rat	chebi:75571	0
Rat	chebi:33384	0
Rat	293620	0
Rat	cpd:C00189	0
Rat	314553	0
Rat	cpd:C00042	0
Rat	282839	0
Rat	689936	0
Rat	500131	0
Rat	314638	0
Rat	691455	0
Rat	50678	0
Rat	29716	0
Rat	rno-miR-101a-3p	0
Rat	54244	0
Rat	170796	0
Rat	25354	0
Rat	362165	0
Rat	100361818	0
Rat	641520	0
Rat	cpd:C00186	0
Rat	81736	0
Rat	25330	0
Rat	252857	0
Rat	24214	0
Rat	64639	0
Rat	cpd:C03758	0
Rat	24225	0
Rat	29358	0
Rat	304496	0
Rat	361314	0
Rat	116700	0
Rat	24316	0
Rat	cpd:C20792	0
Rat	cpd:C20793	0
Rat	84022	0
Rat	89830	0
Rat	295347	0
Rat	25411	0
Rat	24324	0
Rat	cpd:C01245	0
Rat	140586	0
Rat	140588	0
Rat	140589	0
Rat	191573	0
Rat	24896	0
Rat	85259	0
Rat	85258	0
Rat	85257	0
Rat	25638	0
Rat	24664	0
Rat	rno-miR-376b-5p	0
Rat	25636	0
Rat	cpd:C00334	0
Rat	cpd:C00575	0
Rat	302950	0
Rat	rno-miR-10b-5p	0
Rat	290646	0
Rat	360718	0
Rat	362339	0
Rat	365603	0
Rat	500418	0
Rat	64354	0
Rat	59320	0
Rat	29627	0
Rat	24176	0
Rat	59326	0
Rat	171337	0
Rat	360616	0
Rat	364774	0
Rat	24627	0
Rat	24626	0
Rat	170915	0
Rat	60448	0
Rat	cpd:C00780	0
Rat	24952	0
Rat	114493	0
Rat	310616	0
Rat	291936	0
Rat	25378	0
Rat	307100	0
Rat	682930	0
Rat	83686	0
Rat	cpd:C01089	0
Rat	54223	0
Rat	64558	0
Rat	282581	0
Rat	282582	0
Rat	84426	0
Rat	100360552	0
Rat	140584	0
Rat	24881	0
Rat	365096	0
Rat	365592	0
Rat	64511	0
Rat	246302	0
Rat	291276	0
Rat	cpd:C04506	0
Rat	cpd:C04748	0
Rat	24450	0
Rat	cpd:C17432	0
Rat	cpd:C19691	0
Rat	cpd:C05859	0
Rat	100364990	0
Rat	25014	0
Rat	689872	0
Rat	cpd:C03461	0
Rat	170818	0
Rat	25318	0
Rat	313564	0
Rat	cpd:C01107	0
Rat	cpd:C00356	0
Rat	cpd:C20120	0
Rat	502143	0
Rat	cpd:C00332	0
Rat	79128	0
Rat	25320	0
Rat	170848	0
Rat	25468	0
Rat	25469	0
Rat	295360	0
Rat	171011	0
Rat	298908	0
Rat	25470	0
Rat	83588	0
Rat	246325	0
Rat	116745	0
Rat	25327	0
Rat	170739	0
Rat	24520	0
Rat	58981	0
Rat	25736	0
Rat	171146	0
Rat	684516	0
Rat	294065	0
Rat	117023	0
Rat	246153	0
Rat	114032	0
Rat	307234	0
Rat	66022	0
Rat	365241	0
Rat	60326	0
Rat	65198	0
Rat	296395	0
Rat	29738	0
Rat	29737	0
Rat	29731	0
Rat	307900	0
Rat	27150	0
Rat	117255	0
Rat	29340	0
Rat	100362678	0
Rat	313978	0
Rat	297093	0
Rat	499874	0
Rat	60661	0
Rat	309457	0
Rat	54251	0
Rat	29496	0
Rat	252859	0
Rat	24337	0
Rat	25668	0
Rat	81529	0
Rat	140671	0
Rat	89811	0
Rat	360457	0
Rat	678739	0
Rat	81638	0
Rat	29353	0
Rat	rno-miR-155-5p	0
Rat	24674	0
Rat	24675	0
Rat	29209	0
Rat	170546	0
Rat	29322	0
Rat	24566	0
Rat	309000	0
Rat	304592	0
Rat	24680	0
Rat	171503	0
Rat	24418	0
Rat	300999	0
Rat	24414	0
Rat	312981	0
Rat	171378	0
Rat	64561	0
Rat	79247	0
Rat	114207	0
Rat	366274	0
Rat	686019	0
Rat	361377	0
Rat	25054	0
Rat	29749	0
Rat	29748	0
Rat	24173	0
Rat	100909648	0
Rat	171358	0
Rat	117087	0
Rat	59109	0
Rat	cpd:C13050	0
Rat	292905	0
Rat	29613	0
Rat	682908	0
Rat	25105	0
Rat	361517	0
Rat	406169	0
Rat	25202	0
Rat	282819	0
Rat	25206	0
Rat	54254	0
Rat	361400	0
Rat	309957	0
Rat	84583	0
Rat	498607	0
Rat	hsa-miR-20a-5p	0
Rat	497757	0
Rat	66012	0
Rat	499497	0
Rat	85333	0
Rat	rno-miR-23a-3p	0
Rat	rno-miR-27a-5p	0
Rat	353256	0
Rat	81518	0
Rat	54286	0
Rat	rno-miR-24-3p	0
Rat	315350	0
Rat	246770	0
Rat	cpd:C00144	0
Rat	84021	0
Rat	680912	0
Rat	79255	0
Rat	305897	0
Rat	29557	0
Rat	29556	0
Rat	311658	0
Rat	497932	0
Rat	25176	0
Rat	689108	0
Rat	24954	0
Rat	29647	0
Rat	83589	0
Rat	60442	0
Rat	295596	0
Rat	316273	0
Rat	296178	0
Rat	301430	0
Rat	313138	0
Rat	312538	0
Rat	360908	0
Rat	313479	0
Rat	682033	0
Rat	291927	0
Rat	307126	0
Rat	360621	0
Rat	291137	0
Rat	29728	0
Rat	292071	0
Rat	287961	0
Rat	288532	0
Rat	362304	0
Rat	cpd:C04233	0
Rat	cpd:C00670	0
Rat	297694	0
Rat	361401	0
Rat	296091	0
Rat	29387	0
Rat	691907	0
Rat	cpd:C00044	0
Rat	192117	0
Rat	54355	0
Rat	363140	0
Rat	296211	0
Rat	114858	0
Rat	103691134	0
Rat	24913	0
Rat	170901	0
Rat	294283	0
Rat	81511	0
Rat	192213	0
Rat	314612	0
Rat	85311	0
Rat	81737	0
Rat	691810	0
Rat	81757	0
Rat	313874	0
Rat	307403	0
Rat	367415	0
Rat	305584	0
Rat	170668	0
Rat	299827	0
Rat	24653	0
Rat	78965	0
Rat	289080	0
Rat	140635	0
Rat	362799	0
Rat	79121	0
Rat	29434	0
Rat	311622	0
Rat	108348076	0
Rat	288691	0
Rat	679845	0
Rat	25730	0
Rat	24888	0
Rat	687346	0
Rat	94203	0
Rat	361388	0
Rat	314436	0
Rat	29622	0
Rat	361714	0
Rat	309548	0
Rat	289733	0
Rat	116546	0
Rat	207119	0
Rat	362257	0
Rat	80850	0
Rat	307799	0
Rat	292658	0
Rat	63881	0
Rat	445442	0
Rat	500261	0
Rat	85421	0
Rat	81649	0
Rat	245903	0
Rat	286975	0
Rat	361442	0
Rat	307171	0
Rat	303141	0
Rat	362317	0
Rat	313834	0
Rat	155918	0
Rat	310533	0
Rat	246212	0
Rat	499537	0
Rat	114705	0
Rat	315776	0
Rat	307237	0
Rat	29513	0
Rat	366608	0
Rat	113970	0
Rat	361710	0
Rat	50664	0
Rat	292767	0
Rat	366174	0
Rat	680264	0
Rat	290989	0
Rat	362623	0
Rat	25574	0
Rat	312382	0
Rat	chebi:36319	0
Rat	chebi:62626	0
Rat	chebi:57845	0
Rat	cpd:C06696	0
Rat	chebi:356416	0
Rat	chebi:62631	0
Rat	chebi:58126	0
Rat	chebi:24479	0
Rat	114097	0
Rat	chebi:138202	0
Rat	chebi:140268	0
Rat	chebi:132228	0
Rat	114509	0
Rat	292763	0
Rat	114862	0
Rat	24494	0
Rat	24493	0
Rat	54234	0
Rat	60350	0
Rat	140926	0
Rat	63995	0
Rat	114856	0
Rat	29717	0
Rat	257648	0
Rat	25112	0
Rat	289014	0
Rat	100360982	0
Rat	303604	0
Rat	24471	0
Rat	116596	0
Rat	84347	0
Rat	299618	0
Rat	116457	0
Rat	25579	0
Rat	297682	0
Rat	299626	0
Rat	303823	0
Rat	25663	0
Rat	81771	0
Rat	29467	2.09074107987555
Rat	117269	0
Rat	302983	0
Rat	317203	0
Rat	312668	0
Rat	29477	0
Rat	361679	0
Rat	287398	0
Rat	294924	0
Rat	65189	0
Rat	25402	0
Rat	29568	0
Rat	497961	0
Rat	293847	0
Rat	64666	0
Rat	29332	0
Rat	246781	0
Rat	498003	0
Rat	293694	0
Rat	311406	0
Rat	171492	0
Rat	303471	0
Rat	rno-miR-143-3p	0
Rat	315220	0
Rat	56827	0
Rat	24518	0
Rat	311743	0
Rat	362332	0
Rat	29644	0
Rat	308106	0
Rat	304786	0
Rat	300980	0
Rat	29658	0
Rat	313022	0
Rat	25297	0
Rat	365057	0
Rat	94202	0
Rat	170920	0
Rat	291005	0
Rat	25399	0
Rat	25398	0
Rat	361715	0
Rat	140724	0
Rat	140726	0
Rat	501560	0
Rat	306243	0
Rat	58942	0
Rat	171103	0
Rat	360640	0
Rat	171109	0
Rat	301363	0
Rat	171136	0
Rat	432361	0
Rat	498596	0
Rat	690919	0
Rat	300955	0
Rat	112400	0
Rat	83840	0
Rat	chebi:59458	0
Rat	287711	0
Rat	296167	0
Rat	294088	0
Rat	chebi:10986	0
Rat	cpd:C00864	0
Rat	cpd:C00882	0
Rat	50671	0
Rat	298490	0
Rat	cpd:C01134	0
Rat	171053	0
Rat	363069	0
Rat	302422	0
Rat	360511	0
Rat	300328	0
Rat	cpd:C00831	0
Rat	170551	0
Rat	306274	0
Rat	360704	0
Rat	303369	0
Rat	314061	0
Rat	497967	0
Rat	84495	0
Rat	64033	0
Rat	399489	0
Rat	81758	0
Rat	25193	0
Rat	25303	0
Rat	chebi:57991	0
Rat	24565	0
Rat	24360	0
Rat	cpd:C00237	0
Rat	140860	0
Rat	679739	0
Rat	298748	0
Rat	81728	0
Rat	293453	0
Rat	299310	0
Rat	103693419	0
Rat	689938	0
Rat	299954	0
Rat	362837	0
Rat	681418	0
Rat	289522	0
Rat	301458	0
Rat	297821	0
Rat	26203	0
Rat	26202	0
Rat	94194	0
Rat	26204	0
Rat	100911483	0
Rat	681024	0
Rat	26201	0
Rat	362440	0
Rat	304330	0
Rat	497930	0
Rat	294964	0
Rat	293114	0
Rat	301427	0
Rat	293991	0
Rat	298762	0
Rat	25282	0
Rat	296190	0
Rat	299739	0
Rat	678759	0
Rat	294973	0
Rat	291103	0
Rat	315167	0
Rat	100363502	0
Rat	100302447	0
Rat	362588	0
Rat	296086	0
Rat	361894	0
Rat	362344	0
Rat	25309	0
Rat	cpd:C11378	0
Rat	289278	0
Rat	293655	0
Rat	293652	0
Rat	293130	0
Rat	26195	0
Rat	497902	0
Rat	26194	0
Rat	499529	0
Rat	171335	0
Rat	26199	0
Rat	303393	0
Rat	361385	0
Rat	26198	0
Rat	313867	0
Rat	363441	0
Rat	497863	0
Rat	26193	0
Rat	301011	0
Rat	26192	0
Rat	300047	0
Rat	301416	0
Rat	300726	0
Rat	316632	0
Rat	299643	0
Rat	100188937	0
Rat	366448	0
Rat	288088	0
Rat	303922	0
Rat	289218	0
Rat	64539	0
Rat	rno-miR-101b-3p	0
Rat	297990	0
Rat	688869	0
Rat	362897	0
Rat	29445	0
Rat	362495	0
Rat	362810	0
Rat	100363268	0
Rat	293448	0
Rat	291660	0
Rat	cpd:C00390	0
Rat	301123	0
Rat	360645	0
Rat	56769	0
Rat	252934	0
Rat	chebi:58419	0
Rat	cpd:C03912	0
